Gene ID	FPKM_NP1071_GTGGCC_R1
ENSMUSG00000004264	51.1297
ENSMUSG00000004266	2.37555
ENSMUSG00000004267	500.002
ENSMUSG00000004268	19.6334
ENSMUSG00000004270	9.87091
ENSMUSG00000004285	112.248
ENSMUSG00000004296	0.0356943
ENSMUSG00000004317	1.17745
ENSMUSG00000004319	27.6476
ENSMUSG00000004328	0.738394
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	0.542783
ENSMUSG00000004356	2.0313
ENSMUSG00000004359	0.0753698
ENSMUSG00000004360	11.336
ENSMUSG00000004364	36.7111
ENSMUSG00000004366	303.244
ENSMUSG00000004371	0.134218
ENSMUSG00000004383	38.6815
ENSMUSG00000004393	15.6009
ENSMUSG00000004394	40.7576
ENSMUSG00000004415	3.44812
ENSMUSG00000004446	4.32851
ENSMUSG00000004451	7.89655
ENSMUSG00000004455	61.881
ENSMUSG00000004460	32.4325
ENSMUSG00000004462	3.6883
ENSMUSG00000004473	3.02921
ENSMUSG00000004500	2.45219
ENSMUSG00000004508	3.3679
ENSMUSG00000004530	32.2165
ENSMUSG00000004535	35.0339
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	0
ENSMUSG00000004558	281.576
ENSMUSG00000004561	11.7594
ENSMUSG00000004562	8.17896
ENSMUSG00000004565	9.91684
ENSMUSG00000004567	38.4363
ENSMUSG00000004568	16.7172
ENSMUSG00000004591	3.71973
ENSMUSG00000004609	1.09485
ENSMUSG00000004610	26.0866
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	24.0865
ENSMUSG00000004630	1.38146
ENSMUSG00000004631	11.2901
ENSMUSG00000004633	16.6994
ENSMUSG00000004637	8.95844
ENSMUSG00000004642	11.5609
ENSMUSG00000004651	0.160722
ENSMUSG00000004654	0
ENSMUSG00000004655	0.303488
ENSMUSG00000004661	2.34762
ENSMUSG00000004665	3.82371
ENSMUSG00000004667	46.0114
ENSMUSG00000004668	0.00414955
ENSMUSG00000004677	7.31443
ENSMUSG00000004698	5.58913
ENSMUSG00000004707	0.0925194
ENSMUSG00000004709	0
ENSMUSG00000004730	0.979974
ENSMUSG00000004748	37.0928
ENSMUSG00000004768	6.66994
ENSMUSG00000004771	71.4529
ENSMUSG00000004788	41.4795
ENSMUSG00000004789	45.9811
ENSMUSG00000004791	0.629948
ENSMUSG00000004798	19.2295
ENSMUSG00000004814	0
ENSMUSG00000004815	10.9569
ENSMUSG00000004821	0
ENSMUSG00000004837	1.79888
ENSMUSG00000004842	0.0507483
ENSMUSG00000004843	20.7846
ENSMUSG00000004846	13.8785
ENSMUSG00000004849	187.155
ENSMUSG00000004864	0.334105
ENSMUSG00000004865	25.6124
ENSMUSG00000004872	0
ENSMUSG00000004880	2.69421
ENSMUSG00000004885	1.78406
ENSMUSG00000004891	3.54173
ENSMUSG00000004892	70.4244
ENSMUSG00000004894	15.4572
ENSMUSG00000004895	24.148
ENSMUSG00000004896	8.96745
ENSMUSG00000004897	99
ENSMUSG00000004902	30.5705
ENSMUSG00000004929	21.427
ENSMUSG00000004931	8.73859
ENSMUSG00000004933	89.8481
ENSMUSG00000004934	11.7076
ENSMUSG00000004936	105.2
ENSMUSG00000004937	63.0643
ENSMUSG00000004939	0.0361079
ENSMUSG00000004945	34.0061
ENSMUSG00000004947	2.53525
ENSMUSG00000004948	0
ENSMUSG00000004951	9.04976
ENSMUSG00000004952	1.24045
ENSMUSG00000004961	91.4243
ENSMUSG00000004980	150.767
ENSMUSG00000004988	0.0554116
ENSMUSG00000004994	8.68269
ENSMUSG00000004996	6.04048
ENSMUSG00000005034	104.11
ENSMUSG00000005043	1.60039
ENSMUSG00000005045	53.4862
ENSMUSG00000005054	27.7289
ENSMUSG00000005057	2.26283
ENSMUSG00000005069	22.0037
ENSMUSG00000005078	22.2699
ENSMUSG00000005087	0.456438
ENSMUSG00000005089	191.844
ENSMUSG00000005102	3.53388
ENSMUSG00000005103	48.7246
ENSMUSG00000005107	0.224282
ENSMUSG00000005124	0.831357
ENSMUSG00000005125	31.0496
ENSMUSG00000005131	0.0537094
ENSMUSG00000005142	8.4181
ENSMUSG00000005148	5.44325
ENSMUSG00000005150	14.6651
ENSMUSG00000005161	125.687
ENSMUSG00000005198	10.6854
ENSMUSG00000005202	0.0468207
ENSMUSG00000005204	35.9156
ENSMUSG00000005220	0.042963
ENSMUSG00000005225	1.87782
ENSMUSG00000005232	0
ENSMUSG00000005233	0.128965
ENSMUSG00000005237	0.327216
ENSMUSG00000005251	0.0562851
ENSMUSG00000005262	30.0267
ENSMUSG00000005267	3.30184
ENSMUSG00000005268	0.0536877
ENSMUSG00000005299	18.6802
ENSMUSG00000005312	48.5528
ENSMUSG00000005320	0
ENSMUSG00000005338	144.57
ENSMUSG00000005339	0
ENSMUSG00000005354	85.2051
ENSMUSG00000005355	0
ENSMUSG00000005357	3.81648
ENSMUSG00000005360	90.274
ENSMUSG00000005362	22.8394
ENSMUSG00000005364	0
ENSMUSG00000005370	4.06065
ENSMUSG00000005371	27.0313
ENSMUSG00000005373	0.982795
ENSMUSG00000005374	5.3202
ENSMUSG00000005378	24.14
ENSMUSG00000005397	1.29668
ENSMUSG00000005410	2.09683
ENSMUSG00000005413	2.15121
ENSMUSG00000005417	62.1856
ENSMUSG00000005442	47.8856
ENSMUSG00000005447	10.0238
ENSMUSG00000005465	0.0250051
ENSMUSG00000005469	92.3997
ENSMUSG00000005470	0.240177
ENSMUSG00000005474	0
ENSMUSG00000005481	6.57975
ENSMUSG00000005483	30.9146
ENSMUSG00000005493	0
ENSMUSG00000005501	2.00013
ENSMUSG00000005503	0
ENSMUSG00000005505	12.0922
ENSMUSG00000005506	29.2074
ENSMUSG00000005510	66.8657
ENSMUSG00000005514	32.616
ENSMUSG00000005533	4.30688
ENSMUSG00000005534	4.35348
ENSMUSG00000005540	0.385409
ENSMUSG00000005547	0
ENSMUSG00000005553	0.0963598
ENSMUSG00000005566	46.7656
ENSMUSG00000005575	119.508
ENSMUSG00000005580	14.6124
ENSMUSG00000005583	78.6478
ENSMUSG00000005609	11.9941
ENSMUSG00000005610	153.85
ENSMUSG00000005611	0.842827
ENSMUSG00000005615	7.34965
ENSMUSG00000005621	6.34214
ENSMUSG00000005625	70.7722
ENSMUSG00000005628	0.099309
ENSMUSG00000005640	0.0283064
ENSMUSG00000005649	0.037388
ENSMUSG00000005656	11.8542
ENSMUSG00000005667	5.03467
ENSMUSG00000005672	6.86357
ENSMUSG00000005674	38.6893
ENSMUSG00000005677	0.296171
ENSMUSG00000005681	0.580232
ENSMUSG00000005682	3.20995
ENSMUSG00000005683	79.7356
ENSMUSG00000005686	4.35248
ENSMUSG00000005687	34.2675
ENSMUSG00000005696	0
ENSMUSG00000005698	21.1045
ENSMUSG00000005699	19.6205
ENSMUSG00000005705	0.201634
ENSMUSG00000005716	52.8662
ENSMUSG00000005718	1.98089
ENSMUSG00000005732	20.6073
ENSMUSG00000005763	0.0731702
ENSMUSG00000005774	3.67994
ENSMUSG00000005779	106.487
ENSMUSG00000005800	0
ENSMUSG00000005802	11.7646
ENSMUSG00000005803	5.54487
ENSMUSG00000005804	10.8636
ENSMUSG00000005813	12.1721
ENSMUSG00000005823	9.57729
ENSMUSG00000005824	0
ENSMUSG00000005836	0.020801
ENSMUSG00000005846	16.5604
ENSMUSG00000005864	0.151785
ENSMUSG00000005871	23.0493
ENSMUSG00000005873	115.82
ENSMUSG00000005881	90.6545
ENSMUSG00000005882	39.3169
ENSMUSG00000005883	0.0550748
ENSMUSG00000005886	12.7289
ENSMUSG00000005891	0
ENSMUSG00000005892	0.480047
ENSMUSG00000005893	13.251
ENSMUSG00000005897	1.73172
ENSMUSG00000005899	23.8953
ENSMUSG00000005907	4.67635
ENSMUSG00000005917	1.77335
ENSMUSG00000005936	18.7191
ENSMUSG00000005947	0
ENSMUSG00000005949	4.74166
ENSMUSG00000005950	0.305147
ENSMUSG00000005951	0.851775
ENSMUSG00000005952	0.0498251
ENSMUSG00000005958	8.90491
ENSMUSG00000005968	0.858109
ENSMUSG00000005973	4.44558
ENSMUSG00000005980	3.05561
ENSMUSG00000005981	26.5374
ENSMUSG00000005982	43.2069
ENSMUSG00000005983	7.13058
ENSMUSG00000005986	27.2947
ENSMUSG00000005994	0.0253235
ENSMUSG00000006005	32.1632
ENSMUSG00000006007	0
ENSMUSG00000006010	11.8694
ENSMUSG00000006014	1.59401
ENSMUSG00000006019	4.08387
ENSMUSG00000006021	12.2308
ENSMUSG00000006024	183.144
ENSMUSG00000006050	28.3459
ENSMUSG00000006056	0.0686344
ENSMUSG00000006057	120.999
ENSMUSG00000006058	50.8828
ENSMUSG00000006095	56.6008
ENSMUSG00000006127	14.3269
ENSMUSG00000006134	8.97771
ENSMUSG00000006143	0.198027
ENSMUSG00000006154	7.92496
ENSMUSG00000006169	14.9386
ENSMUSG00000006179	0.952387
ENSMUSG00000006191	2.984
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	94.1431
ENSMUSG00000006215	19.4423
ENSMUSG00000006216	0.146663
ENSMUSG00000006218	1.43726
ENSMUSG00000006219	0.824993
ENSMUSG00000006221	0.167956
ENSMUSG00000006235	3.81413
ENSMUSG00000006241	3.80995
ENSMUSG00000006262	3.01181
ENSMUSG00000006269	0
ENSMUSG00000006270	0.675875
ENSMUSG00000006273	217.235
ENSMUSG00000006276	12.4797
ENSMUSG00000006281	0.829668
ENSMUSG00000006288	15.0127
ENSMUSG00000006289	23.1897
ENSMUSG00000006299	68.5484
ENSMUSG00000006301	12.6769
ENSMUSG00000006304	95.3434
ENSMUSG00000006307	10.347
ENSMUSG00000006310	0.299468
ENSMUSG00000006311	0
ENSMUSG00000006313	0.50794
ENSMUSG00000006315	47.9919
ENSMUSG00000006333	205.12
ENSMUSG00000006335	15.8323
ENSMUSG00000006342	4.32204
ENSMUSG00000006344	0.706622
ENSMUSG00000006345	2.08916
ENSMUSG00000006356	85.8569
ENSMUSG00000006360	6.1213
ENSMUSG00000006362	
ENSMUSG00000006369	3.9724
ENSMUSG00000006373	93.8797
ENSMUSG00000006378	4.98652
ENSMUSG00000006386	2.56428
ENSMUSG00000006389	0.203799
ENSMUSG00000006390	8.73869
ENSMUSG00000006392	15.7742
ENSMUSG00000006395	9.34086
ENSMUSG00000006398	0.463039
ENSMUSG00000006403	4.05937
ENSMUSG00000006411	1.32835
ENSMUSG00000006412	112.252
ENSMUSG00000006418	23.6221
ENSMUSG00000006423	11.0355
ENSMUSG00000006435	58.0521
ENSMUSG00000006442	30.5341
ENSMUSG00000006456	8.15379
ENSMUSG00000006457	0.484457
ENSMUSG00000006462	0.0260033
ENSMUSG00000006463	9.28011
ENSMUSG00000006464	8.47594
ENSMUSG00000006469	0.060869
ENSMUSG00000006471	10.6938
ENSMUSG00000006476	208.855
ENSMUSG00000006488	0
ENSMUSG00000006490	0
ENSMUSG00000006494	15.3553
ENSMUSG00000006498	16.1712
ENSMUSG00000006517	
ENSMUSG00000006519	
ENSMUSG00000006522	9.96069
ENSMUSG00000006526	8.18949
ENSMUSG00000006527	4.98026
ENSMUSG00000006529	0
ENSMUSG00000006538	0.0543909
ENSMUSG00000006542	0
ENSMUSG00000006546	0.369103
ENSMUSG00000006567	0.313019
ENSMUSG00000006570	0
ENSMUSG00000006574	0.0146179
ENSMUSG00000006575	268.744
ENSMUSG00000006576	58.0417
ENSMUSG00000006585	
ENSMUSG00000006586	3.70669
ENSMUSG00000006587	
ENSMUSG00000006589	
ENSMUSG00000006599	11.8853
ENSMUSG00000006611	1.59581
ENSMUSG00000006638	0.787719
ENSMUSG00000006641	10.006
ENSMUSG00000006642	0.0324011
ENSMUSG00000006649	0.882291
ENSMUSG00000006651	494.579
ENSMUSG00000006673	22.9338
ENSMUSG00000006675	39.8631
ENSMUSG00000006676	31.5279
ENSMUSG00000006678	0.65554
ENSMUSG00000006699	103.659
ENSMUSG00000006705	3.89185
ENSMUSG00000006711	10.7111
ENSMUSG00000006715	2.02616
ENSMUSG00000006717	54.7357
ENSMUSG00000006720	0.872738
ENSMUSG00000006724	0.0837372
ENSMUSG00000006728	33.5208
ENSMUSG00000006731	54.0853
ENSMUSG00000006732	3.73597
ENSMUSG00000006736	28.4423
ENSMUSG00000006740	40.9632
ENSMUSG00000006763	3.40458
ENSMUSG00000006764	0.404804
ENSMUSG00000006777	0.127358
ENSMUSG00000006782	103.093
ENSMUSG00000006784	0.453037
ENSMUSG00000006800	47.4556
ENSMUSG00000006818	35.947
ENSMUSG00000006850	4.79001
ENSMUSG00000006906	8.77838
ENSMUSG00000006920	19.1215
ENSMUSG00000006930	30.3827
ENSMUSG00000006931	7.64808
ENSMUSG00000006932	130.565
ENSMUSG00000006941	75.7124
ENSMUSG00000006948	0
ENSMUSG00000006958	10.7054
ENSMUSG00000006998	69.1552
ENSMUSG00000007021	85.0218
ENSMUSG00000007029	17.8612
ENSMUSG00000007030	0.083674
ENSMUSG00000007033	1.07549
ENSMUSG00000007034	0.147878
ENSMUSG00000007035	0.207132
ENSMUSG00000007036	57.4946
ENSMUSG00000007038	24.3908
ENSMUSG00000007039	7.78596
ENSMUSG00000007041	5.17655
ENSMUSG00000007050	10.3659
ENSMUSG00000007080	0.183623
ENSMUSG00000007097	207.95
ENSMUSG00000007107	0.191465
ENSMUSG00000007122	0.745103
ENSMUSG00000007207	192.595
ENSMUSG00000007209	0.193416
ENSMUSG00000007216	1.77365
ENSMUSG00000007279	0.257827
ENSMUSG00000007338	16.9376
ENSMUSG00000007379	0.0896606
ENSMUSG00000007411	18.7814
ENSMUSG00000007415	25.1862
ENSMUSG00000007440	32.045
ENSMUSG00000007457	0
ENSMUSG00000007458	28.7123
ENSMUSG00000007476	13.3558
ENSMUSG00000007480	0.057176
ENSMUSG00000007564	250.589
ENSMUSG00000007589	4.05673
ENSMUSG00000007591	0.118079
ENSMUSG00000007594	50.7578
ENSMUSG00000007603	25.8196
ENSMUSG00000007610	13.3653
ENSMUSG00000007613	3.17334
ENSMUSG00000007617	81.638
ENSMUSG00000007646	1.01562
ENSMUSG00000007653	18.9952
ENSMUSG00000007655	4.99906
ENSMUSG00000007656	190.636
ENSMUSG00000007659	46.3702
ENSMUSG00000007670	28.9232
ENSMUSG00000007682	28.7112
ENSMUSG00000007721	119.312
ENSMUSG00000007739	51.4593
ENSMUSG00000007777	10.6236
ENSMUSG00000007783	32.018
ENSMUSG00000007805	0.849853
ENSMUSG00000007812	5.16945
ENSMUSG00000007815	54.1883
ENSMUSG00000007817	29.1274
ENSMUSG00000007827	2.32954
ENSMUSG00000007833	3.19481
ENSMUSG00000007836	68.8698
ENSMUSG00000007837	5.71602
ENSMUSG00000007850	110.135
ENSMUSG00000007867	6.51526
ENSMUSG00000007872	18.2023
ENSMUSG00000007877	2.73323
ENSMUSG00000007880	18.1511
ENSMUSG00000007888	0.775068
ENSMUSG00000007891	161.782
ENSMUSG00000007892	663.311
ENSMUSG00000007907	0
ENSMUSG00000007908	4.05847
ENSMUSG00000007944	129.533
ENSMUSG00000007946	0
ENSMUSG00000007950	173.778
ENSMUSG00000007987	36.1
ENSMUSG00000007989	2.4946
ENSMUSG00000008028	1.02666
ENSMUSG00000008035	50.8908
ENSMUSG00000008036	139.051
ENSMUSG00000008090	7.30424
ENSMUSG00000008129	1.32127
ENSMUSG00000008136	27.6296
ENSMUSG00000008140	154.399
ENSMUSG00000008153	164.24
ENSMUSG00000008167	9.52746
ENSMUSG00000008193	0.0238365
ENSMUSG00000008200	10.0455
ENSMUSG00000008206	14.0139
ENSMUSG00000008226	10.2108
ENSMUSG00000008301	19.0866
ENSMUSG00000008305	12.9494
ENSMUSG00000008307	0.236
ENSMUSG00000008318	8.80753
ENSMUSG00000008333	11.7203
ENSMUSG00000008348	25.2565
ENSMUSG00000008373	21.0696
ENSMUSG00000008384	10.7229
ENSMUSG00000008393	11.1003
ENSMUSG00000008398	2.71023
ENSMUSG00000008429	15.3264
ENSMUSG00000008435	8.41037
ENSMUSG00000008438	0.114116
ENSMUSG00000008450	15.3424
ENSMUSG00000008461	0.0257514
ENSMUSG00000008475	35.2567
ENSMUSG00000008482	0.0558776
ENSMUSG00000008489	21.4534
ENSMUSG00000008496	1.63349
ENSMUSG00000008540	4.25303
ENSMUSG00000008575	9.42844
ENSMUSG00000008590	0
ENSMUSG00000008601	0
ENSMUSG00000008604	47.8783
ENSMUSG00000008658	79.6435
ENSMUSG00000008668	48.4062
ENSMUSG00000008682	37.9478
ENSMUSG00000008683	11.8644
ENSMUSG00000008690	37.4064
ENSMUSG00000008730	18.8911
ENSMUSG00000008734	35.7373
ENSMUSG00000008763	17.13
ENSMUSG00000008789	0
ENSMUSG00000008813	0
ENSMUSG00000008822	18.3267
ENSMUSG00000008843	0
ENSMUSG00000008845	0.346576
ENSMUSG00000008855	74.321
ENSMUSG00000008859	19.8771
ENSMUSG00000008874	0
ENSMUSG00000008892	55.0069
ENSMUSG00000008932	0
ENSMUSG00000008958	21.5653
ENSMUSG00000008976	5.84364
ENSMUSG00000008999	2.58916
ENSMUSG00000009013	289.864
ENSMUSG00000009030	9.45705
ENSMUSG00000009035	24.2745
ENSMUSG00000009047	0
ENSMUSG00000009070	0.0624973
ENSMUSG00000009073	23.7253
ENSMUSG00000009075	12.5899
ENSMUSG00000009076	12.4153
ENSMUSG00000009079	164.904
ENSMUSG00000009090	55.1279
ENSMUSG00000009092	0.696212
ENSMUSG00000009093	0
ENSMUSG00000009097	0.859924
ENSMUSG00000009108	0
ENSMUSG00000009112	6.97638
ENSMUSG00000009114	0
ENSMUSG00000009115	0
ENSMUSG00000009145	0.0421966
ENSMUSG00000009185	0.130017
ENSMUSG00000009207	11.46
ENSMUSG00000009210	0.0598545
ENSMUSG00000009214	0.144223
ENSMUSG00000009216	52.9891
ENSMUSG00000009246	0.366052
ENSMUSG00000009248	0.124098
ENSMUSG00000009281	3.84743
ENSMUSG00000009291	23.9416
ENSMUSG00000009292	10.3864
ENSMUSG00000009293	23.0427
ENSMUSG00000009350	0.0824297
ENSMUSG00000009356	0.140494
ENSMUSG00000009376	0.975537
ENSMUSG00000009378	0.360811
ENSMUSG00000009394	122.82
ENSMUSG00000009406	16.3933
ENSMUSG00000009418	5.84401
ENSMUSG00000009470	4.71404
ENSMUSG00000009471	0.0716705
ENSMUSG00000009487	0.0066154
ENSMUSG00000009535	15.6899
ENSMUSG00000009545	0.109671
ENSMUSG00000009549	62.2883
ENSMUSG00000009551	0.888081
ENSMUSG00000009555	57.5815
ENSMUSG00000009563	18.8664
ENSMUSG00000009566	3.22433
ENSMUSG00000009569	31.3232
ENSMUSG00000009575	31.4567
ENSMUSG00000009580	0
ENSMUSG00000009585	10.0382
ENSMUSG00000009588	0
ENSMUSG00000009596	0.115044
ENSMUSG00000009614	4.81606
ENSMUSG00000009621	2.52929
ENSMUSG00000009628	0.126501
ENSMUSG00000009630	62.1087
ENSMUSG00000009633	5.12886
ENSMUSG00000009640	15.7419
ENSMUSG00000009646	0
ENSMUSG00000009647	7.61684
ENSMUSG00000009654	0.0489058
ENSMUSG00000009670	0
ENSMUSG00000009681	22.075
ENSMUSG00000009687	14.5742
ENSMUSG00000009731	2.24637
ENSMUSG00000009733	5.02888
ENSMUSG00000009734	0.46674
ENSMUSG00000009739	42.9592
ENSMUSG00000009741	16.7232
ENSMUSG00000009772	0.295086
ENSMUSG00000009828	4.3136
ENSMUSG00000009863	90.4737
ENSMUSG00000009876	1.27942
ENSMUSG00000009894	187.621
ENSMUSG00000009900	0
ENSMUSG00000009905	5.12988
ENSMUSG00000009907	12.532
ENSMUSG00000009927	114.589
ENSMUSG00000009941	0.109875
ENSMUSG00000009995	19.4537
ENSMUSG00000010021	1.38198
ENSMUSG00000010025	13.611
ENSMUSG00000010044	0.947497
ENSMUSG00000010045	14.069
ENSMUSG00000010047	3.96595
ENSMUSG00000010048	3.15415
ENSMUSG00000010051	2.12648
ENSMUSG00000010054	45.839
ENSMUSG00000010057	17.0659
ENSMUSG00000010064	22.6665
ENSMUSG00000010066	9.3457
ENSMUSG00000010067	4.22769
ENSMUSG00000010080	0.342219
ENSMUSG00000010086	109.68
ENSMUSG00000010095	49.4769
ENSMUSG00000010097	28.0005
ENSMUSG00000010110	30.2779
ENSMUSG00000010122	0.694217
ENSMUSG00000010136	0.0731619
ENSMUSG00000010142	0.388461
ENSMUSG00000010154	
ENSMUSG00000010175	1.47237
ENSMUSG00000010205	9.40568
ENSMUSG00000010277	46.5932
ENSMUSG00000010290	7.74283
ENSMUSG00000010307	7.41915
ENSMUSG00000010311	0.20808
ENSMUSG00000010342	0.221133
ENSMUSG00000010358	1.17077
ENSMUSG00000010362	3.83805
ENSMUSG00000010376	106.419
ENSMUSG00000010392	8.79931
ENSMUSG00000010406	27.8977
ENSMUSG00000010435	0
ENSMUSG00000010453	16.5277
ENSMUSG00000010461	0.794345
ENSMUSG00000010476	0.0720923
ENSMUSG00000010492	0.855997
ENSMUSG00000010505	1.37725
ENSMUSG00000010517	5.93309
ENSMUSG00000010529	2.02657
ENSMUSG00000010538	0.5736
ENSMUSG00000010554	8.30306
ENSMUSG00000010592	0.6549
ENSMUSG00000010601	0.185712
ENSMUSG00000010607	27.4016
ENSMUSG00000010608	27.3488
ENSMUSG00000010609	7.65031
ENSMUSG00000010651	4.75966
ENSMUSG00000010660	4.63641
ENSMUSG00000010663	63.6895
ENSMUSG00000010721	5.51791
ENSMUSG00000010751	0.49687
ENSMUSG00000010755	21.9449
ENSMUSG00000010760	0
ENSMUSG00000010796	0
ENSMUSG00000010797	2.28248
ENSMUSG00000010803	105.376
ENSMUSG00000010825	0.540984
ENSMUSG00000010830	0.328904
ENSMUSG00000010841	0
ENSMUSG00000010911	7.82678
ENSMUSG00000010914	15.9624
ENSMUSG00000010936	7.28454
ENSMUSG00000011008	0
ENSMUSG00000011034	0
ENSMUSG00000011052	0
ENSMUSG00000011096	46.6705
ENSMUSG00000011114	26.1736
ENSMUSG00000011118	0
ENSMUSG00000011148	12.731
ENSMUSG00000011154	0.0497665
ENSMUSG00000011158	11.1173
ENSMUSG00000011171	0
ENSMUSG00000011179	9.86013
ENSMUSG00000011254	3.89729
ENSMUSG00000011256	3.4495
ENSMUSG00000011257	8.23861
ENSMUSG00000011263	0.120742
ENSMUSG00000011267	1.47641
ENSMUSG00000011305	0.133814
ENSMUSG00000011306	16.9364
ENSMUSG00000011349	0
ENSMUSG00000011350	0
ENSMUSG00000011382	2.06011
ENSMUSG00000011427	3.00828
ENSMUSG00000011463	0.0244439
ENSMUSG00000011486	0.113368
ENSMUSG00000011589	26.8339
ENSMUSG00000011632	0
ENSMUSG00000011658	8.27019
ENSMUSG00000011751	57.2417
ENSMUSG00000011752	142.311
ENSMUSG00000011831	13.8295
ENSMUSG00000011832	43.3895
ENSMUSG00000011837	16.4669
ENSMUSG00000011877	147.779
ENSMUSG00000011884	18.4921
ENSMUSG00000011958	10.3709
ENSMUSG00000011960	6.01583
ENSMUSG00000012017	1.32797
ENSMUSG00000012042	0
ENSMUSG00000012076	20.8429
ENSMUSG00000012114	18.7331
ENSMUSG00000012117	24.1671
ENSMUSG00000012123	1.30867
ENSMUSG00000012126	7.01172
ENSMUSG00000012187	0
ENSMUSG00000012211	0.0903916
ENSMUSG00000012282	0
ENSMUSG00000012296	8.28511
ENSMUSG00000012350	0
ENSMUSG00000012396	0
ENSMUSG00000012405	20.8149
ENSMUSG00000012422	3.69031
ENSMUSG00000012428	0.0423175
ENSMUSG00000012429	2.68539
ENSMUSG00000012443	0.206802
ENSMUSG00000012483	5.2503
ENSMUSG00000012519	0.205553
ENSMUSG00000012520	0
ENSMUSG00000012535	22.3184
ENSMUSG00000012609	11.0753
ENSMUSG00000012640	5.13192
ENSMUSG00000012705	0.35431
ENSMUSG00000012777	0.48792
ENSMUSG00000012819	0.536837
ENSMUSG00000012848	160.558
ENSMUSG00000012889	0
ENSMUSG00000013033	136.744
ENSMUSG00000013076	2.91692
ENSMUSG00000013083	0
ENSMUSG00000013089	53.3372
ENSMUSG00000013091	0.113376
ENSMUSG00000013150	10.8047
ENSMUSG00000013155	4.90976
ENSMUSG00000013158	0.274086
ENSMUSG00000013160	128.486
ENSMUSG00000013236	104.453
ENSMUSG00000013275	11.9554
ENSMUSG00000013338	0
ENSMUSG00000013353	0.0366658
ENSMUSG00000013367	13.4957
ENSMUSG00000013415	0
ENSMUSG00000013418	0.0385822
ENSMUSG00000013419	19.5666
ENSMUSG00000013465	25.0466
ENSMUSG00000013483	0.0503576
ENSMUSG00000013495	9.88572
ENSMUSG00000013523	58.2245
ENSMUSG00000013539	31.4235
ENSMUSG00000013562	0
ENSMUSG00000013584	2.28896
ENSMUSG00000013593	122.994
ENSMUSG00000013611	0.0283425
ENSMUSG00000013622	51.8183
ENSMUSG00000013629	5.74358
ENSMUSG00000013643	0
ENSMUSG00000013646	22.3013
ENSMUSG00000013653	0
ENSMUSG00000013662	23.4058
ENSMUSG00000013663	21.9591
ENSMUSG00000013668	0
ENSMUSG00000013698	146.736
ENSMUSG00000013701	25.8477
ENSMUSG00000013707	1.42114
ENSMUSG00000013736	12.8015
ENSMUSG00000013766	1.35919
ENSMUSG00000013787	65.2719
ENSMUSG00000013822	31.1855
ENSMUSG00000013833	23.6438
ENSMUSG00000013846	5.06452
ENSMUSG00000013858	61.4875
ENSMUSG00000013878	8.27175
ENSMUSG00000013921	251.122
ENSMUSG00000013928	0.0561136
ENSMUSG00000013936	0.503322
ENSMUSG00000013973	10.1059
ENSMUSG00000013974	0.176074
ENSMUSG00000013997	25.3051
ENSMUSG00000014030	0
ENSMUSG00000014039	4.49275
ENSMUSG00000014074	7.9922
ENSMUSG00000014075	7.40886
ENSMUSG00000014077	57.1744
ENSMUSG00000014104	0
ENSMUSG00000014158	0.414749
ENSMUSG00000014164	8.98096
ENSMUSG00000014177	11.294
ENSMUSG00000014195	107.755
ENSMUSG00000014198	0.208757
ENSMUSG00000014226	22.8373
ENSMUSG00000014232	9.90286
ENSMUSG00000014243	7.07951
ENSMUSG00000014245	2.50596
ENSMUSG00000014294	92.4564
ENSMUSG00000014301	38.8286
ENSMUSG00000014303	6.15978
ENSMUSG00000014313	311.647
ENSMUSG00000014329	1.15751
ENSMUSG00000014349	23.6532
ENSMUSG00000014351	0
ENSMUSG00000014353	8.16034
ENSMUSG00000014355	8.91001
ENSMUSG00000014361	8.62894
ENSMUSG00000014402	22.5797
ENSMUSG00000014418	5.63531
ENSMUSG00000014426	4.5336
ENSMUSG00000014444	
ENSMUSG00000014453	0
ENSMUSG00000014470	
ENSMUSG00000014496	6.25124
ENSMUSG00000014498	12.156
ENSMUSG00000014503	1.24419
ENSMUSG00000014504	28.7572
ENSMUSG00000014529	0
ENSMUSG00000014542	0
ENSMUSG00000014543	0
ENSMUSG00000014547	2.17214
ENSMUSG00000014550	11.9684
ENSMUSG00000014551	26.9271
ENSMUSG00000014554	8.54129
ENSMUSG00000014592	47.4734
ENSMUSG00000014599	4.416
ENSMUSG00000014601	27.7598
ENSMUSG00000014602	163.227
ENSMUSG00000014603	0.213514
ENSMUSG00000014606	48.5857
ENSMUSG00000014609	0
ENSMUSG00000014633	10.2852
ENSMUSG00000014668	7.31894
ENSMUSG00000014686	0.203176
ENSMUSG00000014704	0
ENSMUSG00000014725	0.0219631
ENSMUSG00000014747	0.30564
ENSMUSG00000014748	16.8464
ENSMUSG00000014763	11.5584
ENSMUSG00000014767	8.42986
ENSMUSG00000014769	72.4026
ENSMUSG00000014771	7.4027
ENSMUSG00000014773	1.61345
ENSMUSG00000014776	5.83566
ENSMUSG00000014778	2.3522
ENSMUSG00000014782	1.05559
ENSMUSG00000014786	6.84487
